Date,Campaign,AdWords Campaign ID,Sessions,Clicks,Cost,Impressions,Transactions,Revenue,Quantity,HotelName
20170109,DV Alexandra House Brand [UK] (S) ^KW ^RLSA-B *AD,685552227,87,84,29.18,543,1,63.75,1,De Vere Alexandra House
20170109,"P - Wychwood Park, Crewe Brand [UK] (S) ^KW ^RLSA-B *AD",700007948,86,81,11.78,237,0,0,0,Wychwood Park
20170113,DV Staverton Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789749,86,76,24.82,266,0,0,0,De Vere Staverton Estate
20170116,DV Horwood Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552059,85,81,24.73,535,1,141,2,De Vere Horwood Estate
20170113,DV Cranage Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552074,83,67,18.33,385,1,99.17,1,De Vere Cranage Estate
20170114,DV Staverton Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789749,82,73,23.03,267,0,0,0,De Vere Staverton Estate
20170111,Principal Manchester General [UK] (S) ^KW ^RLSA *AD,697895232,81,71,74.2,5296,3,553.79,4,The Principal Manchester
20170110,DV Alexandra House Brand [UK] (S) ^KW ^RLSA-B *AD,685552227,80,81,32.68,507,3,338.46,4,De Vere Alexandra House
20170113,DV Horwood Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552059,80,68,22.02,371,1,124.24,1,De Vere Horwood Estate
20170109,DV Theobalds Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789752,79,77,16.62,348,0,0,0,De Vere Theobalds Estate
20170110,"P - Wychwood Park, Crewe Brand [UK] (S) ^KW ^RLSA-B *AD",700007948,79,63,11.07,243,1,57.5,1,Wychwood Park
20170116,"P - Hartsfield Manor, Betchworth Brand [UK] (S) ^KW ^RLSA-B *AD",700007927,79,64,11.95,227,2,460.01,7,Hartsfield Manor
20170109,"P - Sedgebrook Hall, Northampton Brand [UK] (S) ^KW ^RLSA-B *AD",685510712,78,51,10.95,209,0,0,0,Sedgebrook Hall
20170113,DV Theobalds Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789752,77,68,15.06,230,2,141.66,2,De Vere Theobalds Estate
20170109,DV Cranage Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552074,76,64,22.41,369,1,74.17,1,De Vere Cranage Estate
20170110,DV Cranage Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552074,76,75,22.05,467,0,0,0,De Vere Cranage Estate
20170112,DV Staverton Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789749,76,72,25.4,308,3,305,4,De Vere Staverton Estate
20170112,DV Theobalds Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789752,76,64,15.49,293,1,108.83,2,De Vere Theobalds Estate
20170110,Principal York General [UK] (S) ^KW ^RLSA *AD,697895235,75,70,63.34,3289,2,795.5,5,The Principal York
20170115,DV Horwood Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552059,75,61,17.7,369,2,146.46,2,De Vere Horwood Estate
20170111,DV Cranage Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552074,74,72,21.5,331,0,0,0,De Vere Cranage Estate
20170116,DV Alexandra House Brand [UK] (S) ^KW ^RLSA-B *AD,685552227,74,69,24.52,440,1,175,2,De Vere Alexandra House
20170110,"P - Sedgebrook Hall, Northampton Brand [UK] (S) ^KW ^RLSA-B *AD",685510712,73,65,8.61,210,3,709.17,9,Sedgebrook Hall
20170115,"P - Hartsfield Manor, Betchworth Brand [UK] (S) ^KW ^RLSA-B *AD",700007927,73,61,11.56,221,0,0,0,Hartsfield Manor
20170115,DV Cranage Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552074,72,58,20.48,349,1,208.5,2,De Vere Cranage Estate
20170109,"P - Denham Grove, Uxbridge Brand [UK] (S) ^KW ^RLSA-B *AD",700007921,71,67,11.34,219,3,351.67,4,Denham Grove
20170109,Principal York General [UK] (S) ^KW ^RLSA *AD,697895235,71,69,65.53,4073,0,0,0,The Principal York
20170112,DV Cranage Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552074,71,67,21.44,376,0,0,0,De Vere Cranage Estate
20170116,Principal Edinburgh General [UK] (S) ^KW RLSA-B *AD,693220974,70,61,52.09,6296,2,1116.67,6,The Principal Edinburgh George…
20170109,Principal Edinburgh General [UK] (S) ^KW RLSA-B *AD,693220974,69,59,72.4,9316,1,101.33,1,The Principal Edinburgh George…
20170110,"P - Milton Hill, Abingdon Brand [UK] (S) ^KW ^RLSA-B *AD",700007933,69,57,10.77,199,0,0,0,Milton Hill
20170111,DV Alexandra House Brand [UK] (S) ^KW ^RLSA-B *AD,685552227,69,72,25.46,491,0,0,0,De Vere Alexandra House
20170114,DV Theobalds Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789752,68,54,8.86,255,1,90.83,1,De Vere Theobalds Estate
20170110,DV Oxford Thames Brand [UK] (S) ^KW *AD,685510700,67,51,22.95,335,1,143.33,1,De Vere Oxford Thames
20170115,Principal Edinburgh General [UK] (S) ^KW RLSA-B *AD,693220974,67,53,53.22,7563,1,83.92,1,The Principal Edinburgh George…
20170116,DV Cranage Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552074,67,62,22.52,423,1,100.83,2,De Vere Cranage Estate
20170115,"P - Sedgebrook Hall, Northampton Brand [UK] (S) ^KW ^RLSA-B *AD",685510712,66,51,6.43,137,0,0,0,Sedgebrook Hall
20170109,"P - Hartsfield Manor, Betchworth Brand [UK] (S) ^KW ^RLSA-B *AD",700007927,64,59,8.66,238,0,0,0,Hartsfield Manor
20170111,"P - Denham Grove, Uxbridge Brand [UK] (S) ^KW ^RLSA-B *AD",700007921,64,54,11.22,218,1,82.5,1,Denham Grove
20170111,"P - Wychwood Park, Crewe Brand [UK] (S) ^KW ^RLSA-B *AD",700007948,64,54,11.71,218,2,219.17,3,Wychwood Park
20170113,"P - Hartsfield Manor, Betchworth Brand [UK] (S) ^KW ^RLSA-B *AD",700007927,64,54,10.32,200,0,0,0,Hartsfield Manor
20170116,DV Oxford Thames Brand [UK] (S) ^KW *AD,685510700,63,59,20.65,501,0,0,0,De Vere Oxford Thames
20170111,"P - Milton Hill, Abingdon Brand [UK] (S) ^KW ^RLSA-B *AD",700007933,62,56,8.17,282,1,222.5,3,Milton Hill
20170115,DV Theobalds Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789752,62,50,10.81,205,1,115.83,1,De Vere Theobalds Estate
20170110,Principal Edinburgh General [UK] (S) ^KW RLSA-B *AD,693220974,61,58,68.26,6384,0,0,0,The Principal Edinburgh George…
20170111,"P - Sedgebrook Hall, Northampton Brand [UK] (S) ^KW ^RLSA-B *AD",685510712,61,45,9.38,156,1,87.5,1,Sedgebrook Hall
20170109,"P - Milton Hill, Abingdon Brand [UK] (S) ^KW ^RLSA-B *AD",700007933,59,53,11.13,240,1,99.17,1,Milton Hill
20170110,"P - Denham Grove, Uxbridge Brand [UK] (S) ^KW ^RLSA-B *AD",700007921,59,52,8.49,218,0,0,0,Denham Grove
20170110,"P - Hartsfield Manor, Betchworth Brand [UK] (S) ^KW ^RLSA-B *AD",700007927,59,46,6.65,206,4,1600.84,15,Hartsfield Manor
20170112,"P - Milton Hill, Abingdon Brand [UK] (S) ^KW ^RLSA-B *AD",700007933,59,51,10.56,206,2,486.67,6,Milton Hill
20170113,"P - Milton Hill, Abingdon Brand [UK] (S) ^KW ^RLSA-B *AD",700007933,59,53,10.22,213,1,158.33,1,Milton Hill
20170114,DV Cranage Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552074,59,45,16.99,296,1,170.5,2,De Vere Cranage Estate
20170114,"P - Milton Hill, Abingdon Brand [UK] (S) ^KW ^RLSA-B *AD",700007933,59,50,5.77,193,0,0,0,Milton Hill
20170111,Principal York General [UK] (S) ^KW ^RLSA *AD,697895235,58,56,51.78,3952,3,1270,6,The Principal York
20170113,Principal Edinburgh General [UK] (S) ^KW RLSA-B *AD,693220974,58,49,52.17,5661,2,653.34,4,The Principal Edinburgh George…
20170112,"P - Denham Grove, Uxbridge Brand [UK] (S) ^KW ^RLSA-B *AD",700007921,57,53,10.9,173,1,297.51,3,Denham Grove
20170116,"P - Denham Grove, Uxbridge Brand [UK] (S) ^KW ^RLSA-B *AD",700007921,57,59,11.86,179,1,107.5,1,Denham Grove
20170111,Principal Edinburgh General [UK] (S) ^KW RLSA-B *AD,693220974,56,50,63.89,6130,1,345.83,2,The Principal Edinburgh George…
20170112,"P - Wychwood Park, Crewe Brand [UK] (S) ^KW ^RLSA-B *AD",700007948,56,46,8.85,187,2,431.23,5,Wychwood Park
20170114,Principal Edinburgh General [UK] (S) ^KW RLSA-B *AD,693220974,56,50,49.17,4850,0,0,0,The Principal Edinburgh George…
20170116,"P - Wychwood Park, Crewe Brand [UK] (S) ^KW ^RLSA-B *AD",700007948,56,49,11.63,222,0,0,0,Wychwood Park
20170109,DV Oxford Thames Brand [UK] (S) ^KW *AD,685510700,55,31,14.46,329,0,0,0,De Vere Oxford Thames
20170111,DV Cotswold Water Park General [UK] (S) ^KW *AD,685552287,55,42,35.46,1069,0,0,0,De Vere Cotswold Water Park
20170116,"P - Milton Hill, Abingdon Brand [UK] (S) ^KW ^RLSA-B *AD",700007933,55,49,11.26,214,2,148.33,2,Milton Hill
20170110,DV Devonport House Brand [UK] (S) ^KW ^RLSA-B *AD,692789731,54,44,18.65,311,1,315,2,De Vere Devonport House
20170114,"P - The Derbyshire, Derby Brand [UK] (S) ^KW ^RLSA-B *AD",685510715,54,50,9.92,281,3,214.17,3,The Derbyshire
20170112,Principal Edinburgh General [UK] (S) ^KW RLSA-B *AD,693220974,53,47,50.37,7912,0,0,0,The Principal Edinburgh George…
20170113,Principal Manchester General [UK] (S) ^KW ^RLSA *AD,697895232,53,43,40.97,3363,2,295.21,2,The Principal Manchester
20170114,DV Horwood Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552059,53,44,12.26,259,0,0,0,De Vere Horwood Estate
20170114,"P - Hartsfield Manor, Betchworth Brand [UK] (S) ^KW ^RLSA-B *AD",700007927,53,40,5.69,151,0,0,0,Hartsfield Manor
20170115,"P - Denham Grove, Uxbridge Brand [UK] (S) ^KW ^RLSA-B *AD",700007921,53,49,10.07,141,0,0,0,Denham Grove
20170115,Principal Manchester General [UK] (S) ^KW ^RLSA *AD,697895232,53,48,43.82,3199,1,101.33,1,The Principal Manchester
20170111,DV Devonport House Brand [UK] (S) ^KW ^RLSA-B *AD,692789731,52,40,17.99,254,1,65.83,1,De Vere Devonport House
20170111,"P - The Derbyshire, Derby Brand [UK] (S) ^KW ^RLSA-B *AD",685510715,52,47,10.44,214,1,67.5,1,The Derbyshire
20170114,"P - Wychwood Park, Crewe Brand [UK] (S) ^KW ^RLSA-B *AD",700007948,52,50,10.77,211,0,0,0,Wychwood Park
20170114,Principal Manchester General [UK] (S) ^KW ^RLSA *AD,697895232,52,45,40.18,2073,1,101.33,1,The Principal Manchester
20170115,DV Alexandra House Brand [UK] (S) ^KW ^RLSA-B *AD,685552227,52,48,18.31,307,2,314.17,3,De Vere Alexandra House
20170109,"P - Cheadle House, Cheadle Brand [UK] (S) ^KW ^RLSA-B *AD",700007951,51,51,18.38,301,2,223.34,2,Cheadle House
20170112,"P - Sedgebrook Hall, Northampton Brand [UK] (S) ^KW ^RLSA-B *AD",685510712,51,42,6.15,134,0,0,0,Sedgebrook Hall
20170113,"P - Wychwood Park, Crewe Brand [UK] (S) ^KW ^RLSA-B *AD",700007948,51,49,10.83,192,0,0,0,Wychwood Park
20170113,DV Oxford Thames Brand [UK] (S) ^KW *AD,685510700,50,42,15.32,304,3,389.38,4,De Vere Oxford Thames
20170110,De Vere Cotswold Water Park,(not set),49,0,0,0,0,0,0,De Vere Cotswold Water Park
20170112,De Vere Cotswold Water Park,(not set),49,0,0,0,0,0,0,De Vere Cotswold Water Park
20170113,DV Horsley Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789737,49,39,15.49,239,0,0,0,De Vere Horsley Estate
20170110,"P - The St. Johns Hotel, Solihull Brand [UK] (S) ^KW ^RLSA-B *AD",685510721,48,35,8.44,117,3,222.49,3,The St Johns Hotel
20170111,"P - Hartsfield Manor, Betchworth Brand [UK] (S) ^KW ^RLSA-B *AD",700007927,48,43,7.01,184,0,0,0,Hartsfield Manor
20170112,DV Horsley Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789737,48,36,15.3,225,2,313.34,4,De Vere Horsley Estate
20170115,De Vere Cotswold Water Park,(not set),48,0,0,0,0,0,0,De Vere Cotswold Water Park
20170115,DV Oxford Thames Brand [UK] (S) ^KW *AD,685510700,48,38,17.98,300,1,110.83,1,De Vere Oxford Thames
20170115,PHB Display Principal Remarketing [UK] (B),699222687,48,35,5.15,7165,0,0,0,Principal
20170116,DV Devonport House Brand [UK] (S) ^KW ^RLSA-B *AD,692789731,48,39,16.42,244,2,945.84,10,De Vere Devonport House
20170116,Principal Manchester General [UK] (S) ^KW ^RLSA *AD,697895232,48,49,43.7,2983,0,0,0,The Principal Manchester
20170114,"P - Warbrook House, Hook Brand [UK] (S) ^KW ^RLSA-B *AD",700007945,47,43,11.98,162,0,0,0,Warbrook House
20170115,"P - Wychwood Park, Crewe Brand [UK] (S) ^KW ^RLSA-B *AD",700007948,47,45,10.66,187,0,0,0,Wychwood Park
20170109,De Vere Cotswold Water Park,(not set),46,0,0,0,1,90.83,1,De Vere Cotswold Water Park
20170110,"P - The Met Hotel, Leeds Brand [UK] (S) ^KW ^RLSA-B *AD",699823133,46,26,18.09,153,0,0,0,The Met Hotel
20170111,De Vere Cotswold Water Park,(not set),46,0,0,0,0,0,0,De Vere Cotswold Water Park
20170112,DV Alexandra House Brand [UK] (S) ^KW ^RLSA-B *AD,685552227,46,48,16.02,329,1,233.33,2,De Vere Alexandra House
20170112,"P - Hartsfield Manor, Betchworth Brand [UK] (S) ^KW ^RLSA-B *AD",700007927,46,47,9.75,190,0,0,0,Hartsfield Manor
20170113,DV Alexandra House Brand [UK] (S) ^KW ^RLSA-B *AD,685552227,46,49,20.06,350,1,143.33,2,De Vere Alexandra House
20170116,De Vere Cotswold Water Park,(not set),46,0,0,0,1,99.17,1,De Vere Cotswold Water Park
20170112,DV Devonport House Brand [UK] (S) ^KW ^RLSA-B *AD,692789731,45,37,16.15,255,1,65.83,1,De Vere Devonport House
20170112,DV Oxford Thames Brand [UK] (S) ^KW *AD,685510700,45,35,16.59,288,1,174,2,De Vere Oxford Thames
20170113,"P - Denham Grove, Uxbridge Brand [UK] (S) ^KW ^RLSA-B *AD",700007921,45,39,10.3,117,1,57.5,1,Denham Grove
20170113,"P - The Derbyshire, Derby Brand [UK] (S) ^KW ^RLSA-B *AD",685510715,45,44,9.73,225,1,61.67,1,The Derbyshire
20170116,"P - Sedgebrook Hall, Northampton Brand [UK] (S) ^KW ^RLSA-B *AD",685510712,45,44,6.25,134,0,0,0,Sedgebrook Hall
20170113,DV Devonport House Brand [UK] (S) ^KW ^RLSA-B *AD,692789731,44,38,13.88,211,0,0,0,De Vere Devonport House
20170115,DV Cotswold Water Park General [UK] (S) ^KW *AD,685552287,44,38,36.93,1693,0,0,0,De Vere Cotswold Water Park
20170116,DV Orchard Hotel Brand [UK] (S) ^KW *AD,731000562,44,44,35.67,728,2,250.99,3,De Vere Orchard Hotel
20170110,DV Horsley Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789737,43,38,13.64,268,0,0,0,De Vere Horsley Estate
20170114,DV Alexandra House Brand [UK] (S) ^KW ^RLSA-B *AD,685552227,43,39,13.9,233,1,148.33,2,De Vere Alexandra House
20170114,"P - Denham Grove, Uxbridge Brand [UK] (S) ^KW ^RLSA-B *AD",700007921,43,41,8.43,101,0,0,0,Denham Grove
20170115,DV Horsley Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789737,43,32,16.87,182,0,0,0,De Vere Horsley Estate
20170110,"P - The Bonham Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699861573,42,37,23.48,128,2,269.17,3,The Bonham Hotel
20170112,"P - The Derbyshire, Derby Brand [UK] (S) ^KW ^RLSA-B *AD",685510715,42,35,10.09,154,2,130,2,The Derbyshire
20170114,"P - Sedgebrook Hall, Northampton Brand [UK] (S) ^KW ^RLSA-B *AD",685510712,42,37,5.97,91,1,87.5,1,Sedgebrook Hall
20170115,"P - Eastwood Hall, Nottingham Brand [UK] (S) ^KW ^RLSA-B *AD",685510730,42,36,5.35,136,0,0,0,Eastwood Hall
20170115,"P - The Bonham Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699861573,42,36,20.71,113,1,142.5,1,The Bonham Hotel
20170115,"P - The Derbyshire, Derby Brand [UK] (S) ^KW ^RLSA-B *AD",685510715,42,40,10.4,198,1,61.67,1,The Derbyshire
20170116,DV Horsley Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789737,42,34,15.1,309,1,82.5,1,De Vere Horsley Estate
20170111,DV Horsley Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789737,41,29,9.98,255,0,0,0,De Vere Horsley Estate
20170111,DV Orchard Hotel Brand [UK] (S) ^KW *AD,731000562,41,38,24.01,837,2,173.34,2,De Vere Orchard Hotel
20170113,"P - Sedgebrook Hall, Northampton Brand [UK] (S) ^KW ^RLSA-B *AD",685510712,41,29,5.39,98,1,116.74,1,Sedgebrook Hall
20170114,DV Horsley Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789737,41,36,14.26,157,0,0,0,De Vere Horsley Estate
20170115,"P - The Met Hotel, Leeds Brand [UK] (S) ^KW ^RLSA-B *AD",699823133,41,36,12.82,164,0,0,0,The Met Hotel
20170116,De Vere Beaumont Estate,(not set),41,0,0,0,0,0,0,De Vere Beaumont Estate
20170116,"P - The Derbyshire, Derby Brand [UK] (S) ^KW ^RLSA-B *AD",685510715,41,37,10.55,186,0,0,0,The Derbyshire
20170109,DV Devonport House Brand [UK] (S) ^KW ^RLSA-B *AD,692789731,40,29,12.55,236,1,471.67,4,De Vere Devonport House
20170111,DV Oxford Thames Brand [UK] (S) ^KW *AD,685510700,40,33,12.78,318,2,239.59,2,De Vere Oxford Thames
20170112,"P - Eastwood Hall, Nottingham Brand [UK] (S) ^KW ^RLSA-B *AD",685510730,40,38,5.08,122,2,153.5,2,Eastwood Hall
20170114,"P - The Bonham Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699861573,40,30,18.94,96,0,0,0,The Bonham Hotel
20170116,DV Cotswold Water Park Brand + City [UK] (S) ^KW *AD,685552284,40,46,12.48,113,1,126.75,1,De Vere Cotswold Water Park
20170112,DV Cotswold Water Park General [UK] (S) ^KW *AD,685552287,39,38,34.49,1235,0,0,0,De Vere Cotswold Water Park
20170112,Principal Manchester General [UK] (S) ^KW ^RLSA *AD,697895232,39,39,40.56,3028,0,0,0,The Principal Manchester
20170113,DV Cotswold Water Park General [UK] (S) ^KW *AD,685552287,39,39,33.6,1503,2,347.84,3,De Vere Cotswold Water Park
20170114,DV Cotswold Water Park General [UK] (S) ^KW *AD,685552287,39,39,34.55,744,0,0,0,De Vere Cotswold Water Park
20170115,"P - The St. Johns Hotel, Solihull Brand [UK] (S) ^KW ^RLSA-B *AD",685510721,39,31,8.37,86,0,0,0,The St Johns Hotel
20170116,"P - The Bonham Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699861573,39,40,20.32,201,2,335.21,4,The Bonham Hotel
20170109,"P - The Bonham Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699861573,38,36,23.26,188,0,0,0,The Bonham Hotel
20170109,"P - The Met Hotel, Leeds Brand [UK] (S) ^KW ^RLSA-B *AD",699823133,38,36,18.02,237,1,97.5,2,The Met Hotel
20170109,PHB Display Principal Remarketing [UK] (B),699222687,38,33,5.48,9546,0,0,0,Principal
20170110,DV Cotswold Water Park Brand + City [UK] (S) ^KW *AD,685552284,38,33,9.26,90,0,0,0,De Vere Cotswold Water Park
20170110,"P - Cheadle House, Cheadle Brand [UK] (S) ^KW ^RLSA-B *AD",700007951,38,40,11.65,344,0,0,0,Cheadle House
20170115,"P - Warbrook House, Hook Brand [UK] (S) ^KW ^RLSA-B *AD",700007945,38,32,12.49,129,0,0,0,Warbrook House
20170116,DV Cotswold Water Park General [UK] (S) ^KW *AD,685552287,38,39,36.8,1909,1,90.83,1,De Vere Cotswold Water Park
20170116,"P - The St. Johns Hotel, Solihull Brand [UK] (S) ^KW ^RLSA-B *AD",685510721,38,38,8.67,170,0,0,0,The St Johns Hotel
20170111,"P - The Bonham Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699861573,37,39,22.74,134,1,77.58,1,The Bonham Hotel
20170111,"P - The St. Johns Hotel, Solihull Brand [UK] (S) ^KW ^RLSA-B *AD",685510721,37,27,8.36,92,1,65.83,1,The St Johns Hotel
20170112,"P - The Bonham Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699861573,37,33,19.77,117,1,95.33,2,The Bonham Hotel
20170114,De Vere Cotswold Water Park,(not set),37,0,0,0,1,99.33,1,De Vere Cotswold Water Park
20170116,"P - Eastwood Hall, Nottingham Brand [UK] (S) ^KW ^RLSA-B *AD",685510730,37,34,5.27,94,0,0,0,Eastwood Hall
20170109,"P - Ettington Chase, Stratford-upon-Avon Brand [UK] (S) ^KW ^RLSA-B *AD",685510724,36,33,11.06,110,0,0,0,Ettington Chase
20170111,"P - Cheadle House, Cheadle Brand [UK] (S) ^KW ^RLSA-B *AD",700007951,36,28,7.34,269,0,0,0,Cheadle House
20170112,"P - Cheadle House, Cheadle Brand [UK] (S) ^KW ^RLSA-B *AD",700007951,36,28,10.5,221,0,0,0,Cheadle House
20170112,"P - Hunton Park, Hertfordshire Brand [UK] (S) ^KW ^RLSA-B *AD",700007930,36,22,3.96,81,0,0,0,Hunton Park
20170112,PHB Display Principal Remarketing [UK] (B),699222687,36,28,5.22,7579,0,0,0,Principal
20170113,"P - Cheadle House, Cheadle Brand [UK] (S) ^KW ^RLSA-B *AD",700007951,36,31,9.88,233,0,0,0,Cheadle House
20170113,"P - Eastwood Hall, Nottingham Brand [UK] (S) ^KW ^RLSA-B *AD",685510730,36,33,4.88,108,1,58.08,1,Eastwood Hall
20170113,"P - Ettington Chase, Stratford-upon-Avon Brand [UK] (S) ^KW ^RLSA-B *AD",685510724,36,35,10.14,119,0,0,0,Ettington Chase
20170113,"P - The St. Johns Hotel, Solihull Brand [UK] (S) ^KW ^RLSA-B *AD",685510721,36,33,7.83,113,1,65.83,1,The St Johns Hotel
20170114,"P - The Met Hotel, Leeds Brand [UK] (S) ^KW ^RLSA-B *AD",699823133,36,32,12.39,188,0,0,0,The Met Hotel
20170116,"P - The Met Hotel, Leeds Brand [UK] (S) ^KW ^RLSA-B *AD",699823133,36,32,13.18,159,1,74.17,1,The Met Hotel
20170109,DV Beaumont Estate General [UK] (S) ^KW *AD,685552038,35,31,46.25,1417,0,0,0,De Vere Beaumont Estate
20170112,DV Orchard Hotel Brand [UK] (S) ^KW *AD,731000562,35,38,26.87,781,0,0,0,De Vere Orchard Hotel
20170112,"P - New Place, Southampton Brand [UK] (S) ^KW ^RLSA-B *AD",700007936,35,30,5.06,132,1,84.25,1,New Place
20170116,"P - Ettington Chase, Stratford-upon-Avon Brand [UK] (S) ^KW ^RLSA-B *AD",685510724,35,32,11.14,147,2,230,4,Ettington Chase
20170116,PHB Display Principal Remarketing [UK] (B),699222687,35,34,5.07,8375,0,0,0,Principal
20170109,DV Orchard Hotel Brand [UK] (S) ^KW *AD,731000562,34,33,22.88,737,0,0,0,De Vere Orchard Hotel
20170110,"P - The Derbyshire, Derby Brand [UK] (S) ^KW ^RLSA-B *AD",685510715,34,29,10.41,198,0,0,0,The Derbyshire
20170111,"P - Ettington Chase, Stratford-upon-Avon Brand [UK] (S) ^KW ^RLSA-B *AD",685510724,34,29,10.08,93,0,0,0,Ettington Chase
20170113,De Vere Beaumont Estate,(not set),34,0,0,0,0,0,0,De Vere Beaumont Estate
20170113,"P - The Bonham Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699861573,34,33,19.33,141,1,108.33,1,The Bonham Hotel
20170115,DV Cotswold Water Park Brand + City [UK] (S) ^KW *AD,685552284,34,30,7.46,94,1,99.17,1,De Vere Cotswold Water Park
20170115,"P - Ettington Chase, Stratford-upon-Avon Brand [UK] (S) ^KW ^RLSA-B *AD",685510724,34,32,10.87,99,1,164.17,3,Ettington Chase
20170116,"P - Cheadle House, Cheadle Brand [UK] (S) ^KW ^RLSA-B *AD",700007951,34,27,9.9,177,0,0,0,Cheadle House
20170109,"P - The Derbyshire, Derby Brand [UK] (S) ^KW ^RLSA-B *AD",685510715,33,30,10.85,194,1,91.67,2,The Derbyshire
20170110,DV Beaumont Estate General [UK] (S) ^KW *AD,685552038,33,30,52.44,1024,0,0,0,De Vere Beaumont Estate
20170110,PHB Display Principal Remarketing [UK] (B),699222687,33,30,5.39,10301,0,0,0,Principal
20170111,PHB Display Principal Remarketing [UK] (B),699222687,33,31,5.17,5522,0,0,0,Principal
20170112,"P - The St. Johns Hotel, Solihull Brand [UK] (S) ^KW ^RLSA-B *AD",685510721,33,30,8.31,112,0,0,0,The St Johns Hotel
20170116,"P - New Place, Southampton Brand [UK] (S) ^KW ^RLSA-B *AD",700007936,33,27,5.38,168,0,0,0,New Place
20170109,DV Cotswold Water Park Brand + City [UK] (S) ^KW *AD,685552284,32,26,7.32,105,0,0,0,De Vere Cotswold Water Park
20170109,DV Cotswold Water Park General [UK] (S) ^KW *AD,685552287,32,31,33.92,1507,1,99.17,1,De Vere Cotswold Water Park
20170110,"P - Eastwood Hall, Nottingham Brand [UK] (S) ^KW ^RLSA-B *AD",685510730,32,25,5.15,111,0,0,0,Eastwood Hall
